"","date","county","state","jail_population","resident_population","cases","deaths","jail_incarceration_rate_per_100k","urbanicity"
"20095",2020-04-22,"Pickens","Alabama",99,19930,44,1,496.7,"small/mid"
"20096",2020-04-22,"Pickens","South Carolina",204,126884,41,0,160.8,"small/mid"
"20097",2020-04-22,"Pierce","Washington",685,904980,1248,40,75.7,"suburban"
"20098",2020-04-22,"Pierce","Wisconsin",17,42754,8,0,39.8,"suburban"
"20099",2020-04-22,"Pike","Alabama",35,33114,53,0,105.7,"rural"
"20100",2020-04-22,"Pike","Kentucky",350,57876,6,2,604.7,"rural"
"20101",2020-04-22,"Pipestone","Minnesota",3,9126,2,0,32.9,"rural"
"20102",2020-04-22,"Pitkin","Colorado",7,17767,57,2,39.4,"rural"
"20103",2020-04-22,"Pitt","North Carolina",268,180742,99,1,148.3,"small/mid"
"20104",2020-04-22,"Placer","California",478,398329,133,8,120,"suburban"
"20105",2020-04-22,"Platte","Missouri",104,104418,27,0,99.6,"suburban"
"20106",2020-04-22,"Plymouth","Iowa",21,25177,9,0,83.4,"small/mid"
"20107",2020-04-22,"Poinsett","Arkansas",35,23528,13,0,148.8,"small/mid"
"20108",2020-04-22,"Polk","Georgia",115,42613,36,0,269.9,"rural"
"20109",2020-04-22,"Polk","Iowa",493,490161,438,16,100.6,"small/mid"
"20110",2020-04-22,"Polk","Minnesota",98,31364,17,0,312.5,"small/mid"
"20111",2020-04-22,"Polk","Tennessee",141,16832,6,0,837.7,"small/mid"
"20112",2020-04-22,"Polk","Texas",136,51353,15,0,264.8,"rural"
"20113",2020-04-22,"Pope","Arkansas",133,64072,36,0,207.6,"rural"
"20114",2020-04-22,"Porter","Indiana",168,170389,193,5,98.6,"suburban"
"20115",2020-04-22,"Pottawatomie","Oklahoma",104,72592,37,4,143.3,"rural"
"20116",2020-04-22,"Pottawattamie","Iowa",140,93206,18,1,150.2,"small/mid"
"20117",2020-04-22,"Power","Idaho",9,7681,2,0,117.2,"rural"
"20118",2020-04-22,"Pratt","Kansas",9,9164,1,0,98.2,"rural"
"20119",2020-04-22,"Prince George's","Maryland",715,909327,3882,132,78.6,"suburban"
"20120",2020-04-22,"Pueblo","Colorado",400,168424,107,7,237.5,"small/mid"
"20121",2020-04-22,"Pulaski","Indiana",88,12353,1,0,712.4,"rural"
"20122",2020-04-22,"Pulaski","Kentucky",203,64979,38,2,312.4,"rural"
"20123",2020-04-22,"Putnam","Florida",248,74521,65,1,332.8,"rural"
"20124",2020-04-22,"Putnam","Indiana",59,37576,53,4,157,"suburban"
"20125",2020-04-22,"Putnam","Tennessee",247,80245,100,4,307.8,"rural"
"20126",2020-04-22,"Rabun","Georgia",43,17137,9,0,250.9,"rural"
"20127",2020-04-22,"Racine","Wisconsin",539,196311,198,10,274.6,"small/mid"
"20128",2020-04-22,"Randall","Texas",341,137713,125,3,247.6,"small/mid"
"20129",2020-04-22,"Randolph","Alabama",50,22722,60,4,220.1,"rural"
"20130",2020-04-22,"Randolph","Illinois",10,31782,63,1,31.5,"rural"
"20131",2020-04-22,"Randolph","Missouri",35,24748,8,0,141.4,"rural"
"20132",2020-04-22,"Randolph","North Carolina",176,143667,82,2,122.5,"small/mid"
"20133",2020-04-22,"Ravalli","Montana",29,43806,5,0,66.2,"rural"
"20134",2020-04-22,"Red River","Texas",28,12023,1,0,232.9,"rural"
"20135",2020-04-22,"Redwood","Minnesota",10,15170,1,0,65.9,"rural"
"20136",2020-04-22,"Reno","Kansas",3,61998,15,0,4.8,"rural"
"20137",2020-04-22,"Renville","Minnesota",10,14548,3,0,68.7,"rural"
"20138",2020-04-22,"Richland","Illinois",12,15513,2,0,77.4,"rural"
"20139",2020-04-22,"Richmond","Georgia",893,202518,313,13,440.9,"small/mid"
"20140",2020-04-22,"Richmond","North Carolina",76,44829,22,2,169.5,"rural"
"20141",2020-04-22,"Riverside","California",3405,2470546,3084,99,137.8,"urban"
"20142",2020-04-22,"Roane","Tennessee",207,53382,8,0,387.8,"small/mid"
"20143",2020-04-22,"Roanoke","Virginia",956,94186,31,0,1015,"small/mid"
"20144",2020-04-22,"Robertson","Tennessee",416,71813,123,0,579.3,"suburban"
"20145",2020-04-22,"Robertson","Texas",32,17074,2,0,187.4,"small/mid"
"20146",2020-04-22,"Rockcastle","Kentucky",60,16695,11,0,359.4,"rural"
"20147",2020-04-22,"Rockwall","Texas",189,104915,48,0,180.1,"suburban"
"20148",2020-04-22,"Rogers","Oklahoma",208,92459,42,3,225,"small/mid"
"20149",2020-04-22,"Roseau","Minnesota",9,15165,1,0,59.3,"rural"
"20150",2020-04-22,"Rowan","Kentucky",220,24460,2,0,899.4,"rural"
"20151",2020-04-22,"Rowan","North Carolina",231,142088,269,14,162.6,"suburban"
"20152",2020-04-22,"Rusk","Texas",20,54406,28,1,36.8,"small/mid"
"20153",2020-04-22,"Russell","Kentucky",83,17923,16,2,463.1,"rural"
"20154",2020-04-22,"Saginaw","Michigan",273,190539,474,35,143.3,"small/mid"
"20155",2020-04-22,"Salem","New Jersey",204,62385,134,6,327,"suburban"
"20156",2020-04-22,"Saline","Arkansas",162,122437,48,1,132.3,"small/mid"
"20157",2020-04-22,"Saline","Kansas",256,54224,17,2,472.1,"rural"
"20158",2020-04-22,"Saline","Missouri",43,22761,55,0,188.9,"rural"
"20159",2020-04-22,"Salt Lake","Utah",1415,1160437,1795,19,121.9,"urban"
"20160",2020-04-22,"Sampson","North Carolina",162,63531,23,0,255,"rural"
"20161",2020-04-22,"San Juan","New Mexico",291,123958,339,22,234.8,"small/mid"
"20162",2020-04-22,"San Miguel","New Mexico",55,27277,2,0,201.6,"rural"
"20163",2020-04-22,"Sandusky","Ohio",45,58518,17,2,76.9,"rural"
"20164",2020-04-22,"Sanpete","Utah",1,30939,3,0,3.2,"rural"
"20165",2020-04-22,"Santa Clara","California",2291,1927852,1962,95,118.8,"urban"
"20166",2020-04-22,"Santa Rosa","Florida",505,184313,144,6,274,"small/mid"
"20167",2020-04-22,"Sarasota","Florida",759,433742,299,31,175,"small/mid"
"20168",2020-04-22,"Sarpy","Nebraska",110,187196,57,0,58.8,"small/mid"
"20169",2020-04-22,"Scott","Indiana",104,23873,27,2,435.6,"suburban"
"20170",2020-04-22,"Scott","Iowa",236,172943,183,3,136.5,"small/mid"
"20171",2020-04-22,"Scott","Kentucky",69,57004,27,0,121,"small/mid"
"20172",2020-04-22,"Scott","Minnesota",52,149013,28,1,34.9,"suburban"
"20173",2020-04-22,"Scott","Missouri",81,38280,59,1,211.6,"rural"
"20174",2020-04-22,"Searcy","Arkansas",13,7881,6,0,165,"rural"
"20175",2020-04-22,"Shasta","California",364,180080,27,3,202.1,"small/mid"
"20176",2020-04-22,"Shawnee","Kansas",370,176875,95,5,209.2,"small/mid"
"20177",2020-04-22,"Sheboygan","Wisconsin",307,115340,44,2,266.2,"small/mid"
"20178",2020-04-22,"Shelby","Indiana",131,44729,125,6,292.9,"suburban"
"20179",2020-04-22,"Shelby","Kentucky",164,49024,24,2,334.5,"suburban"
"20180",2020-04-22,"Shelby","Texas",36,25274,69,0,142.4,"rural"
"20181",2020-04-22,"Sherburne","Minnesota",247,97238,13,0,254,"suburban"
"20182",2020-04-22,"Sherman","Kansas",14,5917,1,0,236.6,"rural"
"20183",2020-04-22,"Sibley","Minnesota",7,14865,1,0,47.1,"suburban"
"20184",2020-04-22,"Siskiyou","California",55,43539,5,0,126.3,"rural"
"20185",2020-04-22,"Skagit","Washington",132,129205,271,9,102.2,"small/mid"
"20186",2020-04-22,"Skamania","Washington",9,12083,3,0,74.5,"suburban"
"20187",2020-04-22,"Snohomish","Washington",331,822083,2208,98,40.3,"suburban"
"20188",2020-04-22,"Socorro","New Mexico",46,16637,34,1,276.5,"rural"
"20189",2020-04-22,"Spalding","Georgia",239,66703,136,8,358.3,"suburban"
"20190",2020-04-22,"Spartanburg","South Carolina",578,319785,227,7,180.7,"small/mid"
"20191",2020-04-22,"St. Clair","Alabama",185,89512,62,0,206.7,"suburban"
"20192",2020-04-22,"St. Francis","Arkansas",23,24994,66,0,92,"rural"
"20193",2020-04-22,"St. Johns","Florida",381,264672,195,4,144,"suburban"
"20194",2020-04-22,"St. Joseph","Indiana",438,271826,454,10,161.1,"small/mid"
"20195",2020-04-22,"St. Louis","Minnesota",113,199070,54,10,56.8,"small/mid"
"20196",2020-04-22,"St. Lucie","Florida",1198,328297,207,16,364.9,"small/mid"
"20197",2020-04-22,"Stanislaus","California",1120,550660,251,5,203.4,"small/mid"
"20198",2020-04-22,"Stanly","North Carolina",117,62806,22,4,186.3,"rural"
"20199",2020-04-22,"Stark","North Dakota",42,31489,40,2,133.4,"rural"
"20200",2020-04-22,"Starke","Indiana",101,22995,11,1,439.2,"rural"
"20201",2020-04-22,"Staunton city","Virginia",762,24932,10,0,3056.3,"small/mid"
"20202",2020-04-22,"Steele","Minnesota",42,36649,10,0,114.6,"rural"
"20203",2020-04-22,"Stephenson","Illinois",38,44498,13,0,85.4,"rural"
"20204",2020-04-22,"Stone","Arkansas",30,12506,7,0,239.9,"rural"
"20205",2020-04-22,"Stone","Missouri",42,31952,3,0,131.4,"rural"
"20206",2020-04-22,"Story","Iowa",27,97117,20,0,27.8,"small/mid"
"20207",2020-04-22,"Stutsman","North Dakota",36,20704,3,0,173.9,"rural"
"20208",2020-04-22,"Suffolk city","Virginia",731,92108,126,3,793.6,"suburban"
"20209",2020-04-22,"Summit","Ohio",394,541013,415,30,72.8,"small/mid"
"20210",2020-04-22,"Sumner","Kansas",60,22836,3,1,262.7,"small/mid"
"20211",2020-04-22,"Sumter","Florida",369,132420,164,11,278.7,"small/mid"
"20212",2020-04-22,"Sumter","Georgia",107,29524,341,20,362.4,"rural"
"20213",2020-04-22,"Sumter","South Carolina",269,106721,206,6,252.1,"small/mid"
"20214",2020-04-22,"Sunflower","Mississippi",40,25110,50,2,159.3,"rural"
"20215",2020-04-22,"Sussex","New Jersey",32,140488,743,76,22.8,"suburban"
"20216",2020-04-22,"Suwannee","Florida",128,44417,104,9,288.2,"rural"
"20217",2020-04-22,"Swift","Minnesota",2,9266,1,0,21.6,"rural"
"20218",2020-04-22,"Talladega","Alabama",209,79978,52,2,261.3,"rural"
"20219",2020-04-22,"Taney","Missouri",104,55928,9,1,186,"rural"
"20220",2020-04-22,"Tarrant","Texas",3429,2102515,1430,44,163.1,"urban"
"20221",2020-04-22,"Tattnall","Georgia",35,25286,6,0,138.4,"rural"
"20222",2020-04-22,"Taylor","Florida",71,21569,2,0,329.2,"rural"
"20223",2020-04-22,"Taylor","Kentucky",148,25769,4,0,574.3,"rural"
"20224",2020-04-22,"Tehama","California",178,65084,1,0,273.5,"rural"
"20225",2020-04-22,"Terry","Texas",77,12337,10,0,624.1,"rural"
"20226",2020-04-22,"Thurston","Washington",14,290536,95,1,4.8,"small/mid"
"20227",2020-04-22,"Tillamook","Oregon",30,27036,6,0,111,"rural"
"20228",2020-04-22,"Tippecanoe","Indiana",349,195732,59,2,178.3,"small/mid"
"20229",2020-04-22,"Titus","Texas",84,32750,12,0,256.5,"rural"
"20230",2020-04-22,"Todd","Kentucky",115,12294,9,0,935.4,"rural"
"20231",2020-04-22,"Todd","Minnesota",9,24664,3,0,36.5,"rural"
"20232",2020-04-22,"Tom Green","Texas",330,119200,41,1,276.8,"small/mid"
"20233",2020-04-22,"Tooele","Utah",184,72259,42,0,254.6,"suburban"
"20234",2020-04-22,"Transylvania","North Carolina",47,34385,7,0,136.7,"rural"
"20235",2020-04-22,"Travis","Texas",1741,1273954,1263,28,136.7,"urban"
"20236",2020-04-22,"Trempealeau","Wisconsin",28,29649,1,0,94.4,"rural"
"20237",2020-04-22,"Tulare","California",1073,466195,441,25,230.2,"small/mid"
"20238",2020-04-22,"Tunica","Mississippi",23,9632,34,1,238.8,"suburban"
"20239",2020-04-22,"Turner","Georgia",39,7985,59,5,488.4,"rural"
"20240",2020-04-22,"Tuscarawas","Ohio",53,91987,38,0,57.6,"rural"
"20241",2020-04-22,"Twin Falls","Idaho",236,86878,122,11,271.6,"rural"
"20242",2020-04-22,"Umatilla","Oregon",164,77950,29,0,210.4,"rural"
"20243",2020-04-22,"Union","Georgia",24,24511,18,1,97.9,"rural"
"20244",2020-04-22,"Union","Kentucky",52,14381,8,0,361.6,"rural"
"20245",2020-04-22,"Union","Oregon",18,26835,4,0,67.1,"rural"
"20246",2020-04-22,"Union","South Carolina",67,27316,24,0,245.3,"small/mid"
"20247",2020-04-22,"Upshur","Texas",139,41753,12,0,332.9,"small/mid"
"20248",2020-04-22,"Upson","Georgia",55,26320,185,12,209,"rural"
"20249",2020-04-22,"Van Buren","Arkansas",37,16545,26,2,223.6,"rural"
"20250",2020-04-22,"Van Buren","Michigan",66,75677,36,2,87.2,"small/mid"
"20251",2020-04-22,"Van Zandt","Texas",131,56590,13,1,231.5,"rural"
"20252",2020-04-22,"Vigo","Indiana",259,107038,60,5,242,"small/mid"
"20253",2020-04-22,"Virginia Beach city","Virginia",1205,449974,313,8,267.8,"urban"
"20254",2020-04-22,"Wabash","Illinois",4,11520,1,0,34.7,"rural"
"20255",2020-04-22,"Wabasha","Minnesota",6,21627,8,0,27.7,"small/mid"
"20256",2020-04-22,"Wabaunsee","Kansas",6,6931,3,0,86.6,"small/mid"
"20257",2020-04-22,"Wagoner","Oklahoma",74,81289,112,12,91,"small/mid"
"20258",2020-04-22,"Wake","North Carolina",1076,1111761,616,9,96.8,"urban"
"20259",2020-04-22,"Walla Walla","Washington",58,60760,36,0,95.5,"small/mid"
"20260",2020-04-22,"Walton","Georgia",376,94593,73,3,397.5,"suburban"
"20261",2020-04-22,"Ware","Georgia",318,35734,95,7,889.9,"rural"
"20262",2020-04-22,"Warren","Kentucky",523,132896,132,0,393.5,"small/mid"
"20263",2020-04-22,"Wasco","Oregon",55,26682,11,0,206.1,"rural"
"20264",2020-04-22,"Waseca","Minnesota",3,18612,3,0,16.1,"rural"
"20265",2020-04-22,"Washington","Alabama",34,16326,18,1,208.3,"rural"
"20266",2020-04-22,"Washington","Arkansas",370,239187,61,1,154.7,"small/mid"
"20267",2020-04-22,"Washington","Georgia",70,20374,28,1,343.6,"rural"
"20268",2020-04-22,"Washington","Idaho",28,10194,1,0,274.7,"rural"
"20269",2020-04-22,"Washington","Indiana",131,28036,31,0,467.3,"suburban"
"20270",2020-04-22,"Washington","Ohio",63,59911,73,6,105.2,"rural"
"20271",2020-04-22,"Washington","Oregon",486,601592,425,10,80.8,"suburban"
"20272",2020-04-22,"Washington","Utah",332,177556,48,0,187,"small/mid"
"20273",2020-04-22,"Watonwan","Minnesota",5,10897,4,0,45.9,"rural"
"20274",2020-04-22,"Wayne","Kentucky",131,20333,7,0,644.3,"rural"
"20275",2020-04-22,"Wayne","Michigan",896,1749343,14561,1319,51.2,"urban"
"20276",2020-04-22,"Wayne","Tennessee",119,16673,2,0,713.7,"rural"
"20277",2020-04-22,"Webster","Kentucky",223,12942,16,0,1723.1,"rural"
"20278",2020-04-22,"Westchester","New York",366,967506,25275,932,37.8,"suburban"
"20279",2020-04-22,"Wharton","Texas",85,41556,36,0,204.5,"rural"
"20280",2020-04-22,"Whatcom","Washington",158,229247,280,27,68.9,"small/mid"
"20281",2020-04-22,"White","Arkansas",120,78753,29,1,152.4,"rural"
"20282",2020-04-22,"Whitfield","Georgia",336,104628,53,4,321.1,"small/mid"
"20283",2020-04-22,"Whitley","Indiana",75,33964,16,1,220.8,"small/mid"
"20284",2020-04-22,"Whitley","Kentucky",222,36264,10,0,612.2,"rural"
"20285",2020-04-22,"Whitman","Washington",19,50104,15,0,37.9,"rural"
"20286",2020-04-22,"Wilkin","Minnesota",4,6207,10,2,64.4,"rural"
"20287",2020-04-22,"Will","Illinois",560,690743,1820,110,81.1,"suburban"
"20288",2020-04-22,"Willacy","Texas",49,21358,10,1,229.4,"rural"
"20289",2020-04-22,"Williams","North Dakota",88,37589,9,0,234.1,"rural"
"20290",2020-04-22,"Williams","Ohio",510,36692,16,1,1389.9,"rural"
"20291",2020-04-22,"Williamsburg city","Virginia",364,14954,14,1,2434.1,"suburban"
"20292",2020-04-22,"Wilson","Texas",64,51070,23,2,125.3,"suburban"
"20293",2020-04-22,"Winona","Minnesota",16,50484,61,10,31.7,"rural"
"20294",2020-04-22,"Wood","Ohio",88,130817,98,13,67.3,"small/mid"
"20295",2020-04-22,"Woodford","Illinois",35,38459,11,1,91,"small/mid"
"20296",2020-04-22,"Woodford","Kentucky",102,26734,19,0,381.5,"small/mid"
"20297",2020-04-22,"Woodson","Kansas",3,3138,5,0,95.6,"rural"
"20298",2020-04-22,"Worcester","Massachusetts",547,830622,3456,143,65.9,"small/mid"
"20299",2020-04-22,"Worth","Georgia",47,20247,142,9,232.1,"small/mid"
"20300",2020-04-22,"Worth","Iowa",1,7381,1,0,13.5,"rural"
"20301",2020-04-22,"Wright","Minnesota",101,138377,30,1,73,"suburban"
"20302",2020-04-22,"Yakima","Washington",532,250873,868,38,212.1,"small/mid"
"20303",2020-04-22,"Yamhill","Oregon",53,107100,35,6,49.5,"suburban"
"20304",2020-04-22,"Yavapai","Arizona",393,235099,73,1,167.2,"small/mid"
"20305",2020-04-22,"Yazoo","Mississippi",534,29690,103,1,1798.6,"small/mid"
"20306",2020-04-22,"Yellow Medicine","Minnesota",8,9709,3,0,82.4,"rural"
"20307",2020-04-22,"Yellowstone","Montana",370,161300,74,1,229.4,"small/mid"
"20308",2020-04-22,"Young","Texas",20,18010,4,1,111,"rural"
"20309",2020-04-22,"Yuba","California",281,78668,16,1,357.2,"small/mid"
"20310",2020-04-22,"Yuma","Arizona",388,213787,28,1,181.5,"small/mid"
"20311",2020-04-23,"Adair","Kentucky",73,19202,64,5,380.2,"rural"
"20312",2020-04-23,"Adams","Colorado",551,517421,1082,46,106.5,"suburban"
"20313",2020-04-23,"Adams","Illinois",76,65435,29,0,116.1,"rural"
"20314",2020-04-23,"Adams","Mississippi",65,30693,101,7,211.8,"rural"
"20315",2020-04-23,"Adams","Ohio",18,27698,4,0,65,"rural"
"20316",2020-04-23,"Aiken","South Carolina",545,170872,84,5,319,"small/mid"
"20317",2020-04-23,"Alachua","Florida",575,269043,231,1,213.7,"small/mid"
"20318",2020-04-23,"Alamance","North Carolina",228,169509,63,0,134.5,"small/mid"
"20319",2020-04-23,"Alameda","California",1745,1671329,1350,48,104.4,"urban"
"20320",2020-04-23,"Allegany","Maryland",128,70416,77,3,181.8,"small/mid"
"20321",2020-04-23,"Allen","Kentucky",27,21315,5,0,126.7,"small/mid"
"20322",2020-04-23,"Amador","California",52,39752,7,0,130.8,"rural"
"20323",2020-04-23,"Anderson","South Carolina",359,202558,137,6,177.2,"small/mid"
"20324",2020-04-23,"Anson","North Carolina",42,24446,18,0,171.8,"rural"
"20325",2020-04-23,"Apache","Arizona",75,71887,268,5,104.3,"rural"
"20326",2020-04-23,"Arapahoe","Colorado",729,656590,1824,101,111,"suburban"
"20327",2020-04-23,"Arlington","Virginia",244,236842,686,24,103,"urban"
"20328",2020-04-23,"Athens","Ohio",137,65327,4,1,209.7,"rural"
"20329",2020-04-23,"Autauga","Alabama",144,55869,33,2,257.7,"small/mid"
"20330",2020-04-23,"Baldwin","Alabama",383,223234,143,3,171.6,"small/mid"
"20331",2020-04-23,"Ballard","Kentucky",51,7888,4,0,646.6,"rural"
"20332",2020-04-23,"Baltimore city","Maryland",1393,593490,1678,66,234.7,"urban"
"20333",2020-04-23,"Bannock","Idaho",219,87808,5,0,249.4,"small/mid"
"20334",2020-04-23,"Barnes","North Dakota",1,10415,3,0,9.6,"rural"
"20335",2020-04-23,"Barren","Kentucky",137,44249,9,0,309.6,"rural"
"20336",2020-04-23,"Barry","Missouri",36,35789,5,0,100.6,"rural"
"20337",2020-04-23,"Baxter","Arkansas",63,41932,5,0,150.2,"rural"
"20338",2020-04-23,"Beaufort","South Carolina",140,192122,241,9,72.9,"small/mid"
"20339",2020-04-23,"Beaverhead","Montana",7,9453,1,0,74.1,"rural"
"20340",2020-04-23,"Belknap","New Hampshire",52,61303,28,0,84.8,"rural"
"20341",2020-04-23,"Bell","Texas",625,362924,153,3,172.2,"small/mid"
"20342",2020-04-23,"Belmont","Ohio",108,67006,95,6,161.2,"small/mid"
"20343",2020-04-23,"Beltrami","Minnesota",63,47188,6,0,133.5,"rural"
"20344",2020-04-23,"Benton","Arkansas",457,279141,70,0,163.7,"small/mid"
"20345",2020-04-23,"Benton","Minnesota",25,40889,4,0,61.1,"small/mid"
"20346",2020-04-23,"Benton","Missouri",8,19443,4,0,41.1,"rural"
"20347",2020-04-23,"Bergen","New Jersey",403,932202,14049,907,43.2,"suburban"
"20348",2020-04-23,"Berkeley","South Carolina",338,227907,152,6,148.3,"small/mid"
"20349",2020-04-23,"Bernalillo","New Mexico",1223,679121,631,31,180.1,"small/mid"
"20350",2020-04-23,"Berrien","Georgia",62,19397,12,0,319.6,"rural"
"20351",2020-04-23,"Big Horn","Montana",24,13319,3,0,180.2,"rural"
"20352",2020-04-23,"Big Horn","Wyoming",67,11790,2,0,568.3,"rural"
"20353",2020-04-23,"Bingham","Idaho",81,46811,3,0,173,"rural"
"20354",2020-04-23,"Blaine","Idaho",55,23021,478,5,238.9,"rural"
"20355",2020-04-23,"Blount","Alabama",78,57826,31,0,134.9,"suburban"
"20356",2020-04-23,"Blount","Tennessee",377,133088,48,3,283.3,"small/mid"
"20357",2020-04-23,"Blue Earth","Minnesota",73,67653,26,0,107.9,"small/mid"
"20358",2020-04-23,"Bonner","Idaho",114,45739,4,0,249.2,"rural"
"20359",2020-04-23,"Bonneville","Idaho",283,119062,16,0,237.7,"small/mid"
"20360",2020-04-23,"Boone","Arkansas",78,37432,4,0,208.4,"rural"
"20361",2020-04-23,"Boone","Indiana",109,67843,172,19,160.7,"suburban"
"20362",2020-04-23,"Boone","Kentucky",374,133581,94,2,280,"suburban"
"20363",2020-04-23,"Boone","Missouri",184,180463,98,1,102,"small/mid"
"20364",2020-04-23,"Boulder","Colorado",397,326196,426,28,121.7,"small/mid"
"20365",2020-04-23,"Bourbon","Kentucky",171,19788,8,1,864.2,"small/mid"
"20366",2020-04-23,"Boyd","Kentucky",206,46718,30,3,440.9,"small/mid"
"20367",2020-04-23,"Boyle","Kentucky",138,30060,18,0,459.1,"rural"
"20368",2020-04-23,"Bradford","Florida",77,28201,42,2,273,"rural"
"20369",2020-04-23,"Brantley","Georgia",99,19109,20,2,518.1,"small/mid"
"20370",2020-04-23,"Breckinridge","Kentucky",162,20477,6,0,791.1,"rural"
"20371",2020-04-23,"Broadwater","Montana",22,6237,4,0,352.7,"rural"
"20372",2020-04-23,"Brown","Minnesota",8,25008,8,1,32,"rural"
"20373",2020-04-23,"Brown","Texas",134,37864,13,1,353.9,"rural"
"20374",2020-04-23,"Brown","Wisconsin",607,264542,455,2,229.5,"small/mid"
"20375",2020-04-23,"Brunswick","Virginia",386,16231,13,0,2378.2,"rural"
"20376",2020-04-23,"Buchanan","Missouri",136,87364,43,1,155.7,"small/mid"
"20377",2020-04-23,"Buena Vista","Iowa",5,19620,3,0,25.5,"rural"
"20378",2020-04-23,"Bullitt","Kentucky",169,81676,40,2,206.9,"suburban"
"20379",2020-04-23,"Bulloch","Georgia",248,79608,33,2,311.5,"rural"
"20380",2020-04-23,"Buncombe","North Carolina",348,261191,49,3,133.2,"small/mid"
"20381",2020-04-23,"Burke","Georgia",86,22383,60,3,384.2,"small/mid"
"20382",2020-04-23,"Burke","North Carolina",89,90485,81,8,98.4,"small/mid"
"20383",2020-04-23,"Burleigh","North Dakota",170,95626,67,0,177.8,"small/mid"
"20384",2020-04-23,"Burlington","New Jersey",233,445349,1969,76,52.3,"suburban"
"20385",2020-04-23,"Butler","Kentucky",29,12879,92,3,225.2,"small/mid"
"20386",2020-04-23,"Cabarrus","North Carolina",207,216453,231,6,95.6,"suburban"
"20387",2020-04-23,"Cache","Utah",101,128289,40,0,78.7,"small/mid"
"20388",2020-04-23,"Caldwell","Kentucky",17,12747,12,0,133.4,"rural"
"20389",2020-04-23,"Calhoun","Florida",67,14105,6,0,475,"rural"
"20390",2020-04-23,"Calhoun","Texas",60,21290,23,2,281.8,"rural"
"20391",2020-04-23,"Calloway","Kentucky",122,39001,24,1,312.8,"rural"
"20392",2020-04-23,"Camden","Georgia",91,54666,28,1,166.5,"rural"
"20393",2020-04-23,"Campbell","Kentucky",443,93584,66,7,473.4,"suburban"
"20394",2020-04-23,"Canyon","Idaho",335,229849,212,6,145.7,"small/mid"
